SOURCE_FILE,SOURCE_SHEET,SOURCE_ROW,DOCUMENT_TYPE,RAW_DESCRIPTION,NORMALIZED_DESCRIPTION,QUANTITY,RAW_UNIT_PRICE,PRICE_EXCL_TAX,PRICE_STATUS,IS_SERVICE,IS_FOOD,IS_MEAT,CATEGORY,UOM,IDENTITY_KEY,CURRENCY
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (61),25,QUOTATION,PINTURA ACRILICA VERDE LIMON 25 POPULAR PRO/TROPICAL,pintura acrilica verde limon 25 popular pro/tropical,9.0,11932.5,11932.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|verde|limon|25|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),15,QUOTATION,PINTURA ACRILICA ARENA 24 POPULAR PRO,pintura acrilica arena 24 popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|arena|24|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),16,QUOTATION,PINTURA ACRILICA BLANCO COLONIAL POPULAR PRO,pintura acrilica blanco colonial popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|blanco|colonial|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),17,QUOTATION,PINTURA ACRILICA PARA EXTERIOR BLANCA 50   POPULAR PRO/00 TROPICAL,pintura acrilica para exterior blanca 50 popular pro/00 tropical,10.0,8050.0,8050.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,pintura|acrilica|para|exterior|blanca|50|popular|pro/00,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),18,QUOTATION,PINTURA ACRILICA BLANCO GRIS PERLA POPULAR PRO,pintura acrilica blanco gris perla popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|blanco|gris|perla|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),19,QUOTATION,PINTURA ACRILICA ORANGE POPULAR PRO,pintura acrilica orange popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|orange|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),20,QUOTATION,PINTURA ACRILICA AZUL POSITIVO POPULAR PRO,pintura acrilica azul positivo popular pro,10.0,11932.5,11932.5,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,pintura|acrilica|azul|positivo|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),21,QUOTATION,PINTURA ACRILICA ROJO POSITVO POPULAR PRO,pintura acrilica rojo positvo popular pro,10.0,11932.5,11932.5,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,pintura|acrilica|rojo|positvo|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),22,QUOTATION,PINTURA ACRILICA VERDE POSITIVO  POPULAR PRO,pintura acrilica verde positivo popular pro,10.0,11932.5,11932.5,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,pintura|acrilica|verde|positivo|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),23,QUOTATION,PINTURA ACRILICA AMARILLO POSITIVO POPULAR PRO,pintura acrilica amarillo positivo popular pro,10.0,11932.5,11932.5,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,pintura|acrilica|amarillo|positivo|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),24,QUOTATION,PINTURA ACRILICA NEGRO POPULAR PRO,pintura acrilica negro popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|negro|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),25,QUOTATION,CUBETA DE BARNIZ,cubeta de barniz,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cubeta|barniz,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),26,QUOTATION,ACRILICA CARAMELO SUAVE 21,acrilica caramelo suave 21,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,acrilica|caramelo|suave|21,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),27,QUOTATION,PINTURA ESMALTE SUPERIOR GRIS PLATA 65,pintura esmalte superior gris plata 65,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|esmalte|superior|gris|plata|65,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),28,QUOTATION,PINTURA ESMALTE SUPERIOR BLANCO,pintura esmalte superior blanco,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|esmalte|superior|blanco,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),29,QUOTATION,PINTURA ESMALTE SUPERIOR ROJO,pintura esmalte superior rojo,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|esmalte|superior|rojo,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),30,QUOTATION,PINTURA ESMALTE SUPERIOR AMARILLO,pintura esmalte superior amarillo,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|esmalte|superior|amarillo,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),31,QUOTATION,PINTURA ESMALTE SUPERIOR AZUL,pintura esmalte superior azul,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|esmalte|superior|azul,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),32,QUOTATION,PINTURA ESMALTE SUPERIOR LIMON,pintura esmalte superior limon,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|esmalte|superior|limon,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),33,QUOTATION,PINTURA ACRILICA AMARILLO MAIZ 70 POPULAR PRO,pintura acrilica amarillo maiz 70 popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|amarillo|maiz|70|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),34,QUOTATION,PINTURA AMARILLO TRAFICO POPULAR,pintura amarillo trafico popular,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|amarillo|trafico|popular,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),35,QUOTATION,PINTURA BLANCO TRAFICO POPULAR,pintura blanco trafico popular,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|blanco|trafico|popular,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),36,QUOTATION,PINTURA ACRILICA AZUL CIELO POPULAR PRO,pintura acrilica azul cielo popular pro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|azul|cielo|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),37,QUOTATION,PINTURA ACRILICA ROJO LADRILLO POPULAR,pintura acrilica rojo ladrillo popular,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|acrilica|rojo|ladrillo|popular,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),38,QUOTATION,THINNER TH-900 TROPICAL,thinner th-900 tropical,10.0,630.0,630.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Gal,thinner|th-900|tropical|TH-900,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),39,QUOTATION,SELLADOR P/ TECHO URETHANIZER ROOF SEALER LANCO 5GL,sellador p/ techo urethanizer roof sealer lanco 5gl,10.0,15505.0,15505.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,sellador|p/|techo|urethanizer|roof|sealer|lanco|5|5 gl,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),40,QUOTATION,PINTURA ANTICORROSIVA ROJO OXIDO,pintura anticorrosiva rojo oxido,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|anticorrosiva|rojo|oxido,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),41,QUOTATION,PINTURA ANTICORROSIVA ROJO NEGRO,pintura anticorrosiva rojo negro,10.0,,,MISSING_VALID_PRICE,False,False,False,Pinturas,Units,pintura|anticorrosiva|rojo|negro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),42,QUOTATION,SPRAY NEGRO,spray negro,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,spray|negro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (62),43,QUOTATION,SPRAY BLANCO,spray blanco,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,spray|blanco,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),15,QUOTATION,BROCHA ATLAS DE 1'',brocha atlas de 1,10.0,140.0,140.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,brocha|atlas|1,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),16,QUOTATION,BROCHA ATLAS DE 2'',brocha atlas de 2,10.0,190.0,190.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,brocha|atlas|2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),17,QUOTATION,BROCHA ATLAS DE 3'',brocha atlas de 3,10.0,215.0,215.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,brocha|atlas|3,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),18,QUOTATION,BROCHA ATLAS DE 4'',brocha atlas de 4,10.0,260.0,260.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,brocha|atlas|4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),19,QUOTATION,MOTA  9'',mota 9,10.0,225.0,225.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,mota|9,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),20,QUOTATION,MOTA GRUESA,mota gruesa,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,mota|gruesa,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),21,QUOTATION,CARRETE PORTA MOTAS,carrete porta motas,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,carrete|porta|motas,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),22,QUOTATION,PORTA ROLO DE 6,porta rolo de 6,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,porta|rolo|6,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),23,QUOTATION,PORTA ROLO DE 4,porta rolo de 4,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,porta|rolo|4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),24,QUOTATION,ESPATULA,espatula,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,espatula,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (63),25,QUOTATION,MASILLA,masilla,10.0,,,MISSING_VALID_PRICE,False,False,False,Mobiliario,Units,masilla,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),15,QUOTATION,PINTURA ALTO TRANSITO (AMARILLO TRAFICO) POPULAR PRO /TROPICAL,pintura alto transito amarillo trafico popular pro /tropical,60.0,3515.0,3515.0,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|alto|transito|amarillo|trafico|popular|pro|/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),16,QUOTATION,PINTURA ACRILICA NARANJA POSITIVO POPULAR PRO/TROPICAL,pintura acrilica naranja positivo popular pro/tropical,60.0,2386.5,2386.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|naranja|positivo|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),17,QUOTATION,PINTURA ACRILICA ROJO POSITVO POPULAR PRO/TROPICAL,pintura acrilica rojo positvo popular pro/tropical,60.0,2386.5,2386.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|rojo|positvo|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),18,QUOTATION,PINTURA ACRILICA VERDE POSITIVO TROPICAL/POPULAR PRO,pintura acrilica verde positivo tropical/popular pro,60.0,2386.5,2386.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|verde|positivo|tropical/popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),19,QUOTATION,PINTURA ACRILICA AZUL POSITIVO POPULAR PRO /TROPICAL,pintura acrilica azul positivo popular pro /tropical,60.0,2386.5,2386.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|azul|positivo|popular|pro|/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),20,QUOTATION,PINTURA ACRILICA AMARILLO POSITIVO POPULAR PRO/TROPICAL,pintura acrilica amarillo positivo popular pro/tropical,60.0,2386.5,2386.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|amarillo|positivo|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),21,QUOTATION,PINTURA CONTRACTOR ACRILICA ROJO TEJA 18 POPULAR PRO/TROPICAL,pintura contractor acrilica rojo teja 18 popular pro/tropical,60.0,2386.5,2386.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|contractor|acrilica|rojo|teja|18|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),22,QUOTATION,PINTURA ACRILICA CONTRACTOR GRIS CLARO 26 POPULAR PRO/TROPICAL,pintura acrilica contractor gris claro 26 popular pro/tropical,9.0,11932.5,11932.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|contractor|gris|claro|26|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),23,QUOTATION,PINTURA ACRILICA PARA EXTERIOR BLANCA 50   POPULAR PRO/00 TROPICAL,pintura acrilica para exterior blanca 50 popular pro/00 tropical,9.0,8050.0,8050.0,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|para|exterior|blanca|50|popular|pro/00,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),24,QUOTATION,PINTURA ESMALTE PLUS AZUL 54  TROPICA/ POPULAR PRO,pintura esmalte plus azul 54 tropica/ popular pro,9.0,11932.5,11932.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|esmalte|plus|azul|54|tropica/|popular|pro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (64),25,QUOTATION,PINTURA ACRILICA VERDE LIMON 25 POPULAR PRO/TROPICAL,pintura acrilica verde limon 25 popular pro/tropical,9.0,11932.5,11932.5,RECONCILED_TOTAL_NO_TAX,False,False,False,Pinturas,Units,pintura|acrilica|verde|limon|25|popular|pro/tropical,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (65),15,QUOTATION,VARILLA 1/2'',varilla 1/2,3.0,109740.35,109740.35,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|1/2|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (65),16,QUOTATION,VARILLA 3/4'',varilla 3/4,1.0,117944.04,117944.04,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|3/4|3/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (65),17,QUOTATION,VARILLA 3/8'',varilla 3/8,17.0,4988.2,4988.2,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|3/8|3/8,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (65),18,QUOTATION,VARILLA 1/4'',varilla 1/4,2.0,4141.36,4141.36,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|1/4|1/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (65),19,QUOTATION,VARILLA 3/8'',varilla 3/8,2.0,109740.35,109740.35,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|3/8|3/8,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (66),15,QUOTATION,VARILLA 1/2'',varilla 1/2,3.0,109740.35,109740.35,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|1/2|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (66),16,QUOTATION,VARILLA 3/4'',varilla 3/4,1.0,117944.04,117944.04,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|3/4|3/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (66),17,QUOTATION,VARILLA 3/8'',varilla 3/8,17.0,4988.2,4988.2,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,varilla|3/8|3/8,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (67),15,QUOTATION,CEMENTO GRIS (AGLOMERANTE PORTLAND) SANTO DOMINGO/TITAN-CEMEX FDA 94LB,cemento gris aglomerante portland santo domingo/titan-cemex fda 94lb,2000.0,550.0,550.0,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,cemento|gris|aglomerante|portland|santo|domingo/titan-cemex|fda|94|94 lb,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (68),15,QUOTATION,ARENA LAVADA,arena lavada,250.0,2925.3,2925.3,RECONCILED_SUBTOTAL,False,False,False,Construcción,m³,arena|lavada,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (68),16,QUOTATION,ARENA DE EMPAÑETE,arena de empanete,50.0,2515.0,2515.0,RECONCILED_SUBTOTAL,False,False,False,Construcción,m³,arena|empanete,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (68),17,QUOTATION,GRAVA 3/4,grava 3/4,250.0,3330.0,3330.0,RECONCILED_SUBTOTAL,False,False,False,Construcción,m³,grava|3/4|3/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),15,QUOTATION,CABLE #10 AWG THHN NEGRO,cable 10 awg thhn negro,150.0,37.5,37.5,RECONCILED_SUBTOTAL,False,False,False,Material eléctrico,ft,cable|10|awg|thhn|negro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),16,QUOTATION,CABLE #12 AWG THHN BLANCO,cable 12 awg thhn blanco,100.0,23.0,23.0,RECONCILED_SUBTOTAL,False,False,False,Material eléctrico,Units,cable|12|awg|thhn|blanco,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),17,QUOTATION,BOMBILLO 18W 120V,bombillo 18w 120v,18.0,280.0,280.0,RECONCILED_SUBTOTAL,False,False,False,Material eléctrico,Units,bombillo|18|w|120v|18W,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),18,QUOTATION,LLAVE LAVAMANOS VIKINGO CROMADA,llave lavamanos vikingo cromada,10.0,1550.0,1550.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,llave|lavamanos|vikingo|cromada,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),19,QUOTATION,MANGUERA LAVAMANOS EASTAM 1/2''X30,manguera lavamanos eastam 1/2 x30,10.0,435.0,435.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,manguera|lavamanos|eastam|1/2|x30|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),20,QUOTATION,ADAPTADOR MACHO PVC1,adaptador macho pvc1,10.0,40.0,40.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,adaptador|macho|pvc1|PVC1,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),21,QUOTATION,TUBO SCH-40 1'',tubo sch-40 1,5.0,780.0,780.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,tubo|sch-40|1,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),22,QUOTATION,TUBO PRESION 3/4''X 19 SCH 40,tubo presion 3/4 x 19 sch 40,5.0,565.0,565.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,tubo|presion|3/4|x|19|sch|40|3/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),23,QUOTATION,TUBO SCH-40 DE 1/2'',tubo sch-40 de 1/2,5.0,595.0,595.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,tubo|sch-40|1/2|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),24,QUOTATION,"REDUCCION PVC 1 X 3/4""","reduccion pvc 1 x 3/4""",20.0,30.0,30.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,"reduccion|pvc|1|x|3/4""|3/4|4""",DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),25,QUOTATION,"REDUCCION PVC 1/2 X 3/4""","reduccion pvc 1/2 x 3/4""",20.0,28.0,28.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,"reduccion|pvc|1/2|x|3/4""|1/2|4""",DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),26,QUOTATION,CODO DE PRESION DE 1'',codo de presion de 1,20.0,56.0,56.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,codo|presion|1,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),27,QUOTATION,CODO DE PRESION DE 3/4'',codo de presion de 3/4,20.0,32.0,32.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,codo|presion|3/4|3/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),28,QUOTATION,CODO DE PRESION DE 1/2'',codo de presion de 1/2,20.0,28.0,28.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,codo|presion|1/2|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),29,QUOTATION,HOJA DE SEGUETA BEYOTA,hoja de segueta beyota,5.0,120.0,120.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,hoja|segueta|beyota,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),30,QUOTATION,LLAVE ANGULAR DE 1/2 X 3/8 EASTMAN,llave angular de 1/2 x 3/8 eastman,50.0,593.0,593.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|angular|1/2|x|3/8|eastman|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),31,QUOTATION,LLAVE ANGULAR DE 1/2 X 3/8 DOBLE EASTMAN,llave angular de 1/2 x 3/8 doble eastman,50.0,568.0,568.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|angular|1/2|x|3/8|doble|eastman|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),32,QUOTATION,"CINTA DE TEFLÓN INDUSTRIAL, TRUPER EXPERT 13M X 3/4""","cinta de teflon industrial truper expert 13m x 3/4""",50.0,165.0,165.0,RECONCILED_SUBTOTAL,False,False,False,Herramientas,Units,"cinta|teflon|industrial|truper|expert|13m|x|3/4""|3/4|4""",DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),33,QUOTATION,LLAVE DE CHORRO 3/4 URREAS,llave de chorro 3/4 urreas,20.0,775.0,775.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|chorro|3/4|urreas|3/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (69),34,QUOTATION,LLAVE DE CHORRO 1/2 URREAS,llave de chorro 1/2 urreas,20.0,775.0,775.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|chorro|1/2|urreas|1/2,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (70),15,QUOTATION,PORTA ROLO LANCO HEAVY DUTY ROLLER FRAME,porta rolo lanco heavy duty roller frame,2.0,608.48,608.48,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,porta|rolo|lanco|heavy|duty|roller|frame,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (70),16,QUOTATION,MOTA LANCO 9''X1 1/4'',mota lanco 9 x1 1/4,4.0,422.0,422.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,mota|lanco|9|x1|1/4|1/4,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (70),17,QUOTATION,SELLATODO SILBOND CANO,sellatodo silbond cano,5.0,2780.0,2780.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Gal,sellatodo|silbond|cano,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (70),18,QUOTATION,IMPERMIABILIZANTE TROPICAL GOMA LIQUIDA ALUMINIO,impermiabilizante tropical goma liquida aluminio,2.0,17635.8,17635.8,RECONCILED_SUBTOTAL,False,False,False,Neumáticos,Units,impermiabilizante|tropical|goma|liquida|aluminio,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (70),19,QUOTATION,MEMBRANA ASFALTICA ITALIANA FIBRA VIDRIO  2.5MM,membrana asfaltica italiana fibra vidrio 2.5mm,16.0,6956.0,6956.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,membrana|asfaltica|italiana|fibra|vidrio|2.5|mm,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (71),15,QUOTATION,LONA ASFALTICA 3MM 1X10 MT,lona asfaltica 3mm 1x10 mt,1.0,3540.0,3540.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,lona|asfaltica|3|mm|1x10|mt,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (71),16,QUOTATION,PRIMER P/LONA ASFALTICA,primer p/lona asfaltica,1.0,2380.5,2380.5,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,primer|p/lona|asfaltica,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (71),17,QUOTATION,IMPERMIABILIZANTE TROPICAL GOMA LIQ. ALUM,impermiabilizante tropical goma liq. alum,1.0,10260.0,10260.0,RECONCILED_SUBTOTAL,False,False,False,Neumáticos,Units,impermiabilizante|tropical|goma|liq.|alum,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (71),18,QUOTATION,CEMENTO PLASTICO POLYPLUS 2.8,cemento plastico polyplus 2.8,1.0,2691.0,2691.0,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,cemento|plastico|polyplus|2.8,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5 (71),19,QUOTATION,MOTA ATLAS 1 1/4 BLANCA 723/200,mota atlas 1 1/4 blanca 723/200,1.0,147.0,147.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,mota|atlas|1|1/4|blanca|723/200|1/4,DOP
